speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
52.8660449820647,19.1063640285478,312.75,-10.5555355838881,-4.13018803526554,1,4.2,2571.93216874666,100,26.9332106895526,1.0351180414984,103.51180414984,92.4498999163973,0,70.8796302083496,-20.43,1,62.6473373228425,1.51,0.5,72.4670276614755,-6.82125955779499,0.235118214386316,280.260908366784,-18.6530534396385,0,2208.2851180415,
52.6116945119191,19.1235545903672,313,-10.4542097957777,-4.15901120448067,1,4.2,2559.55802279863,100,26.8036289362033,1.02518162941315,102.518162941315,92.3854475583728,0,71.5579523339778,-20.43,1,62.6473373228425,1.51,0.5,71.7654238887417,-6.78252622666451,0.235951855068509,280.509939598274,-18.7021924870749,0,2208.27518162941,
52.3543098507339,19.1408310941627,313.25,-10.3521727305322,-4.18739137512619,1,4.2,2547.0362635093,100,26.6725013795587,1.01517546664691,101.517546664691,92.3227398310572,0,72.2278777081393,-20.43,1,62.6473373228425,1.51,0.5,71.0643444163809,-6.74346611757338,0.236758843535343,280.758538111595,-18.7544166577771,0,2208.26517546665,
52.0938733119848,19.158195432217,313.5,-10.2494351256818,-4.21533044079315,1,4.2,2534.36603042958,100,26.539819009017,1.00510060616486,100.510060616486,92.2617017974628,0,72.889435337242,-20.43,1,62.6473373228425,1.51,0.5,70.3637871056985,-6.70407796401172,0.237539593084225,281.006665843549,-18.8097203731676,0,2208.25510060616,
51.8303661899607,19.175649548202,313.75,-10.1460076691617,-4.24283020589784,1,4.2,2521.54641352695,100,26.4055722947398,0.994958096068675,99.4958096068675,92.2022633533828,0,73.5426524506178,-20.43,1,62.6473373228425,1.51,0.5,69.6637497508603,-6.66436033885994,0.238294507921304,281.25428480273,-18.8680975850758,0,2208.24495809607,
51.5637687280956,19.1931954394516,314,-10.0419010013284,-4.26989239205486,1,4.2,2508.5764516448,100,26.2697511715189,0.984748979794271,98.4748979794271,92.1443588059632,0,74.1875546287587,-20.43,1,62.6473373228425,1.51,0.5,68.9642300799083,-6.62431164971145,0.23902398919676,281.50135707531,-18.9295417766616,0,2208.23474897979,
51.294060084885,19.210835159357,314.25,-9.93712571681001,-4.29651864400447,1,4.2,2495.45513084432,100,26.1323450214116,0.974474296293257,97.4474296293257,92.0879264982923,0,74.8241659226121,-20.43,1,62.6473373228425,1.51,0.5,68.2652257556648,-6.58393013438039,0.239728432168417,281.747844830826,-18.9940459634079,0,2208.22447429629,
51.021218297269,19.2285708198925,314.5,-9.83169236620066,-4.32271053513102,1,4.2,2482.18138262302,100,25.9933426550861,0.964135080199102,96.4135080199102,92.0329084740151,0,75.4525089646744,-20.43,1,62.6473373228425,1.51,0.5,67.566734376683,-6.54321385619548,0.240408225697161,281.993710327948,-19.0616026941868,0,2208.2141350802,
50.7452202413494,19.246404594281,314.75,-9.72561145760839,-4.3484695726055,1,4.2,2468.75408200365,100,25.8527322918083,0.953732361978909,95.3732361978909,91.9792501768817,0,76.0726050725511,-20.43,1,62.6473373228425,1.51,0.5,66.8687534782301,-6.50216069814811,0.24106375711416,282.238915920228,-19.1322040523949,0,2208.20373236198,
50.4660415902948,19.2643387198099,315,-9.6188934580643,-4.37379720218233,1,4.2,2455.1720454863,100,25.7105015379959,0.943267168071617,94.3267168071617,91.9269001808847,0,76.6844743455878,-20.43,1,62.6473373228425,1.51,0.5,66.1712805331531,-6.46076835800506,0.241695404474667,282.483424061851,-19.2058416571608,0,2208.19326716807,
50.1836567692718,19.2823755008079,315.25,-9.51154879480098,-4.3986948126774,1,4.2,2441.43402885575,100,25.5666373642578,0.932740521013363,93.2740521013364,91.875809947267,0,77.2881357551198,-20.43,1,62.6473373228425,1.51,0.5,65.4743129529111,-6.41903434137644,0.242303546402783,282.727197313351,-19.2825066646234,0,2208.18274052101,
49.8980389072237,19.3005173117939,315.5,-9.40358785640674,-4.42316374015224,1,4.2,2427.53872483557,100,25.4211260808272,0.922153439550671,92.2153439550671,91.8259336052021,0,77.8836072288374,-20.43,1,62.6473373228425,1.51,0.5,64.777848088406,-6.37695595603418,0.242888552431066,282.970198347324,-19.36218976928,0,2208.17215343955,
49.6091597853012,19.3187666008114,315.75,-9.29502099386169,-4.44720527182648,1,4.2,2413.48476057923,100,25.2739533112888,0.911506938742052,91.1506938742052,91.7772277533911,0,78.4709057297176,-20.43,1,62.6473373228425,1.51,0.5,64.081883231001,-6.33453030428708,0.243450791835648,283.21238995412,-19.4448812054054,0,2208.16150693874,
49.3169897817285,19.3371258929619,316,-9.18585852146111,-4.47082064973918,1,4.2,2399.27069498787,100,25.1251039644905,0.900802030048562,90.0802030048562,91.7296512801889,0,79.050047329935,-20.43,1,62.6473373228425,1.51,0.5,63.3864156133778,-6.2917542760875,0.243990626726703,283.453735047518,-19.5305707485413,0,2208.15080203005,
49.0214978128693,19.3555977941524,316.25,-9.07611071763092,-4.49401107417742,1,4.2,2384.89501584309,100,24.9745622045186,0.890039721413758,89.0039721413758,91.6831652001923,0,79.6210472801242,-20.43,1,62.6473373228425,1.51,0.5,62.6914424105038,-6.24862454070263,0.244508417477744,283.694196670377,-19.6192477170552,0,2208.14003972141,
48.7226512702298,19.3741849950734,316.5,-8.9657878256393,-4.51677770688925,1,4.2,2370.35613674226,100,24.8223114186033,0.879221017333493,87.9221017333493,91.6377325054833,0,80.1839200743368,-20.43,1,62.6473373228425,1.51,0.5,61.9969607405035,-6.20513753838225,0.245004519681514,283.933738000277,-19.7109009737691,0,2208.12922101733,
48.4204159531171,19.3928902754257,316.75,-8.85490005420828,-4.5391216740962,1,4.2,2355.65239382226,100,24.6683341828108,0.86834691891588,86.8346918915881,91.5933180299575,0,80.7386795110031,-20.43,1,62.6473373228425,1.51,0.5,61.3029676655919,-6.16128947132793,0.245479284881797,284.172322355129,-19.8055189276579,0,2208.11834691892,
48.1147559966351,19.4117165084146,317,-8.74345757802817,-4.5610440693197,1,4.2,2340.78204225652,100,24.51261222536,0.857418423931754,85.7418423931755,91.549888325356,0,81.2853387501851,-20.43,1,62.6473373228425,1.51,0.5,60.6094601929965,-6.1170762936712,0.245933062658251,284.409913198773,-19.9030895356172,0,2208.10741842393,
47.8056337946774,19.4306666655337,317.25,-8.63147053817765,-4.58254595603414,1,4.2,2325.74325250861,100,24.3551263873902,0.846436526855853,84.6436526855853,91.5074115477938,0,81.8239103673812,-20.43,1,62.6473373228425,1.51,0.5,59.9164352757998,-8.97675819005365,-15.8027812659253,284.646474146546,-20.0036003042992,0,2208.09643652686,
47.4930099175357,19.449743821662,317.5,-8.51894904245127,-4.60362837015838,1,4.2,2310.53410632391,100,24.1958565809862,0.835402218898942,83.5402218898942,91.4658573537181,0,82.3544064041198,-20.43,1,62.6473373228425,1.51,0.5,59.2238898138851,-1.50730973534739,41.0018562409598,284.88196897083,-20.1070382920179,0,2208.0854022189,
47.1768430237099,19.4688366120307,317.75,-8.40590316559618,-0.562036285169649,1,4.2,2295.15259243916,100,24.0347817442481,0.824316488031024,82.4316488031024,91.4251968043575,0,0,-20.43,1,62.6473373228425,1.51,0.5,57.5378387724516,-1.90247487907263,-2.16739388447508,285.116361606582,-20.213390110723,0,2208.07431648803,
47.1382119962094,19.4879294023994,318,14.8186230233014,0,1,4.2,2293.27319362327,100,24.0151007258709,0.822967048222067,82.2967048222067,0,6.89498085556338,0,11.57,1,47.1382119962094,1.51,0.5,58.7412824894461,6.37496643223694,45.3999447119954,285.34469758068,-20.3252084730021,0,2208.07296704822,
47.0995809687089,19.5070221927681,318.25,14.7943444587693,-0.562036285169649,1,4.2,2291.39379480737,100,23.9954197074936,0.82161871386221,82.161871386221,100,95.5202217744179,0,11.57,1,47.1382119962094,0.5,1.51,59.9461820508039,9.14052021991715,15.1684541558974,285.575047836559,-20.4320748698286,0,2208.07161871386,
47.0706147144991,19.5261306430237,318.5,14.7761530031959,-0.421079764047407,1,4.2,2289.98458704395,100,23.9806625183038,0.82060843318549,82.060843318549,98.0867984871398,95.5257302095362,0,11.57,1,47.1382119962094,0.5,1.51,61.1525544711824,10.0662255024181,5.07312886182849,285.807305470373,-20.5339471498816,0,2208.07060843319,
47.0447743498673,19.5452508522128,318.75,14.7599341210102,-0.375407977674298,1,4.2,2288.72745375412,100,23.9674978492774,0.819707701344421,81.9707701344421,97.4703702494964,95.5306413426697,0,11.57,1,47.1382119962094,0.5,1.51,62.3604162808486,10.3796181714058,1.71642492130389,286.041362696967,-20.6307854693904,0,2208.06970770134,
47.0211868007838,19.5643815635923,319,14.7451370092553,-0.342491025956966,1,4.2,2287.57991990153,100,23.9554809028739,0.818885928946003,81.8885928946003,97.027138754067,95.535121958842,0,11.57,1,47.1382119962094,0.5,1.51,63.5697835112336,10.4893547806768,0.600688109426278,286.277110899676,-20.7225523105436,0,2208.06888592895,
46.9993964869009,19.5835218716371,319.25,14.7314739463819,-0.316236549239396,1,4.2,2286.51982151018,100,23.9443795784794,0.818127137086265,81.8127137086265,96.6742446902492,95.5392591811249,0,11.57,1,47.1382119962094,0.5,1.51,64.7806716803007,10.5315652714781,0.230940497396667,286.514440680514,-20.8092124988251,0,2208.06812713709,
46.9791120865268,19.6026710536963,319.5,14.718760820065,-0.294245239408782,1,4.2,2285.53298578483,100,23.9340454589292,0.817421100903128,81.7421100903128,96.3790800261836,95.5431087593615,0,11.57,1,47.1382119962094,0.5,1.51,65.9930957776541,10.5515744969675,0.109423012789905,286.753241910722,-20.8907332192658,0,2208.0674211009,
46.9601271450904,19.6218285038912,319.75,14.7068670937707,-0.275276448054242,1,4.2,2284.6093687142,100,23.9243733635832,0.81676057091965,81.676057091965,96.1247954991193,95.5467102204619,0,11.57,1,47.1382119962094,0.5,1.51,67.2070702496426,10.5644547438504,0.0704068801293911,286.993403781652,-20.9670840316069,0,2208.06676057092,
46.9422858321428,19.6409936990199,320,14.6956942120066,-0.258589606312866,1,4.2,2283.74138914966,100,23.9152839028384,0.816140073757998,81.6140073757998,95.9013403777237,95.5500934073671,0,11.57,1,47.1382119962094,0.5,1.51,68.4226089841682,10.5752027243521,0.0587275985773238,287.234814855967,-21.038236884364,0,2208.06614007376,
46.9254653823643,19.6601661782472,320.25,14.6851645202543,-0.243700728804186,1,4.2,2282.92307456054,100,23.9067145325,0.815555296796842,81.5555296796842,95.7021506457777,95.5532818341315,0,11.57,1,47.1382119962094,0.5,1.51,69.6397252954898,10.5854619624676,0.0560357839188975,287.477363119131,-21.1041661277889,0,2208.0655552968,
46.9095660303775,19.6793455298565,320.5,14.6752149100373,-0.230272991129329,1,4.2,2282.14957136296,100,23.8986144259565,0.815002735243833,81.5002735243833,95.522661197892,95.5562946102181,0,11.57,1,47.1382119962094,0.5,1.51,70.8584319088098,10.5957618296465,0.0562375408048425,287.720936031165,-21.1648485257209,0,2208.06500273524,
46.8945047697039,19.6985313820432,320.75,14.6657928763977,-0.21806086483646,1,4.2,2281.41684129318,100,23.890941294609,0.814479473183623,81.4479473183623,95.3595464844147,95.5591476343083,0,11.57,1,47.1382119962094,0.5,1.51,72.078740944847,10.6062628440265,0.0573163831181535,287.965420578648,-21.2202632663234,0,2208.06447947318,
46.8802112492494,19.7177233962124,321,14.6568539244097,-0.206878877509005,1,4.2,2280.72146177171,100,23.8836592972886,0.813983039546019,81.3983039546019,95.2102960084019,95.5618543796181,0,11.57,1,47.1382119962094,0.5,1.51,73.3006639042587,10.6170044344509,0.0586106652963318,288.210703326935,-21.2703919717,0,2208.06398303955,
46.8666249494573,19.736921261922,321.25,14.6483597836645,-0.196582902576816,1,4.2,2280.06048852317,100,23.8767376016158,0.813511308945591,81.3511308945591,95.0729601606734,95.5644264345586,0,11.57,1,47.1382119962094,0.5,1.51,74.5242116520433,10.6279870773922,0.0599076843633684,288.456670472569,-21.3152187063858,0,2208.06351130895,
46.8536931668698,19.7561246929557,321.5,14.6402771333855,-0.187058334708751,1,4.2,2279.43135752524,100,23.8701493572117,0.813062430879698,81.3062430879698,94.9459896400051,95.566873888775,0,11.57,1,47.1382119962094,0.5,1.51,75.7493944018987,10.6391993589699,0.0611425832751656,288.703207895864,-21.3547299847111,0,2208.06306243088,
46.8413695320078,19.7753334242033,321.75,14.6325766645467,-0.178212285964021,1,4.2,2278.83181290358,100,23.8638709406154,0.812634777642264,81.2634777642264,94.8281295082586,95.569205617141,0,11.57,1,47.1382119962094,0.5,1.51,76.9762217005134,10.6506267649513,0.0622985006455342,288.950201213636,-21.3889147770315,0,2208.06263477764,
46.829612891885,19.794547209133,322,14.6252323724871,-0.169968248286878,1,4.2,2278.25985256612,100,23.8578813859676,0.812226905038445,81.2226905038445,94.7183467507122,95.5714294939571,0,11.57,1,47.1382119962094,0.5,1.51,78.2047024119079,10.6622544388798,0.0633736232012255,289.197535832054,-21.4177645148253,0,2208.06222690504,
46.8183864494127,19.8137658177104,322.25,14.6182210119732,-0.162262331829751,1,4.2,2277.71368633513,100,23.8521619465713,0.811837522120946,81.1837522120946,94.6157792388684,95.5735525579596,0,11.57,1,47.1382119962094,0.5,1.51,79.4348447017607,10.6740679700086,0.0643704294161394,289.445096999586,-21.4412730946517,0,2208.06183752212,
46.807657088472,19.8329890346611,322.5,14.6115216697076,-0.155040545333196,1,4.2,2277.19170311201,100,23.846695751041,0.811465467448882,81.1465467448882,94.5196988428232,95.5755811417668,0,11.57,1,47.1382119962094,0.5,1.51,80.6666560217868,10.6860535536734,0.0652922655745689,289.692769860024,-21.4594368809715,0,2208.06146546745,
46.7973948361616,19.8522166580027,322.75,14.6051154236398,-0.148256786142532,1,4.2,2276.69244471562,100,23.84146752934,0.81110969016726,81.110969016726,94.4294841771359,95.5775209750404,0,11.57,1,47.1382119962094,0.5,1.51,81.9001430941971,10.6981979640416,0.0661423233247554,289.94043950555,-21.4722547078267,0,2208.06110969017,
46.7875724283626,19.8714484977911,323,14.5989850676723,-0.14187132592949,1,4.2,2276.21458474707,100,23.8364633914511,0.810769234718249,81.0769234718249,94.3446000744195,95.5793772678457,0,11.57,1,47.1382119962094,0.5,1.51,83.1353118962232,10.7104884801936,0.066923386212362,290.187991029832,-21.4797278793792,0,2208.06076923472,
46.7781649544405,19.8906843750398,323.25,14.5931148864723,-0.135849650462429,1,4.2,2275.7569113044,100,23.831670646367,0.810443228335127,81.0443228335127,94.2645818629454,95.5811547788394,0,11.57,1,47.1382119962094,0.5,1.51,84.3721676447832,10.7229128090167,0.0676378131890114,290.435309581118,-21.4818601693081,0,2208.06044322834,
46.7691495634794,19.9099241207818,323.5,14.5874904692525,-0.130161557254856,1,4.2,2275.31831269098,100,23.8270776524276,0.810130870700409,81.0130870700409,94.1890231425122,95.5828578716573,0,11.57,1,47.1382119962094,0.5,1.51,85.6107147812948,10.7354590166343,0.0682875858660169,290.6822804153,-21.4786578190665,0,2208.0601308707,
46.7605052190034,19.929167575247,323.75,14.5820985542674,-0.124780444344746,1,4.2,2274.89776548259,100,23.8226736923598,0.809831425309793,80.9831425309793,94.1175661524963,95.5844905620013,0,11.57,1,47.1382119962094,0.5,1.51,86.8509569566439,10.7481154700306,0.0688743646700774,290.928788948935,-21.4701295349972,0,2208.05983142531,
46.7522124923664,19.9484145871385,324,14.5769268978106,-0.119682742958707,1,4.2,2274.49432447596,100,23.8184488680178,0.809544212196809,80.9544212196809,94.0498940908532,95.5860565573079,0,11.57,1,47.1382119962094,0.5,1.51,88.0928970163846,10.7608707882954,0.069399541741713,291.174720812188,-21.4562864843099,0,2208.0595442122,
46.7442533873179,19.9676650129904,324.25,14.5719641629706,-0.11484746002374,1,4.2,2274.1071141538,100,23.8143940110062,0.809268601754735,80.9268601754735,93.9857249222022,95.5875592904325,0,11.57,1,47.1382119962094,0.5,1.51,89.3365369861578,10.7737138017827,0.0698642844437285,291.419961901675,-21.4371422899217,0,2208.05926860175,
46.7366111899504,19.9869187165964,324.5,14.5671998244755,-0.110255805612637,1,4.2,2273.73532138481,100,23.8105006062338,0.809004009452072,80.9004009452072,93.9248063369872,95.5890019484637,0,11.57,1,47.1382119962094,0.5,1.51,90.5818780573838,10.7866335180474,0.0702695726055956,291.664398433188,-21.4127130241622,0,2208.05900400945,
46.7292703395,20.0061755684965,324.75,14.562624086759,-0.10589088682201,1,4.2,2273.3781891381,100,23.8067607260917,0.808749891282249,80.8749891282249,93.8669116107641,95.5903874975325,0,11.57,1,47.1382119962094,0.5,1.51,91.8289205732473,10.7996190932198,0.070616228404728,291.907916994268,-21.3830172013474,0,2208.05874989128,
46.72221631642,20.0254354455171,325,14.5582278129791,-0.101737454162882,1,4.2,2273.03501103796,100,23.8031669734308,0.808505739821607,80.8505739821607,93.8118361748352,95.591718704306,0,11.57,1,47.1382119962094,0.5,1.51,93.0776640150295,10.8126598081569,0.0709049426087095,292.150404596605,-21.3480757692252,0,2208.05850573982,
46.7154355448698,20.0446982303539,325.25,14.5540024631796,-0.0977816898637779,1,4.2,2272.70512662,100,23.7997124318842,0.808271080795142,80.8271080795142,93.7593947545048,95.5929981547122,0,11.57,1,47.1382119962094,0.5,1.51,94.3281069887915,10.8257450482028,0.0711362944092998,292.391748728252,-21.3079120992961,0,2208.0582710808,
46.7089153073208,20.0639638111946,325.5,14.5499400401373,-0.0940110299249582,1,4.2,2272.38791717666,100,23.7963906223614,0.808045470069062,80.8045470069062,93.7094189643187,95.5942282703377,0,11.57,1,47.1382119962094,0.5,1.51,95.5802472124838,10.8388642867242,0.0713107721316317,292.631837405602,-21.2625519760147,0,2208.05804547007,
46.7026436694106,20.0832320813755,325.75,14.5460330417103,-0.0904140135760539,1,4.2,2272.08280210143,100,23.7931954647652,0.807828491004421,80.7828491004421,93.6617552742518,95.5954113228568,0,11.57,1,47.1382119962094,0.5,1.51,96.8340815034335,10.8520070708446,0.0714287853425092,292.870559225138,-21.2120235848755,0,2208.057828491,
46.6966094135194,20.1025029390677,326,14.5422744187207,-0.08698015515305,1,4.2,2271.78923565729,100,23.7901212441511,0.80761975211807,80.7619752118071,93.6162632793044,95.5965494467848,0,11.57,1,47.1382119962094,0.5,1.51,98.0896057663994,10.8651630102799,0.071490681839209,293.107803414905,-21.15635749939,0,2208.05761975212,
46.6908019798103,20.1217762869896,326.25,14.5386575375723,-0.0836998344475108,1,4.2,2271.50670410837,100,23.7871625806894,0.807418885006614,80.7418885006614,93.5728142190316,95.5976446507973,0,11.57,1,47.1382119962094,0.5,1.51,99.3468149820431,10.878321767869,0.0714967569722981,293.343459885689,-21.0955866669601,0,2208.05741888501,
46.6852114136895,20.1410520321436,326.5,14.535176146943,-0.080564202376171,1,4.2,2271.23472316384,100,23.7843144028986,0.807225542496625,80.7225542496625,93.5312897043088,95.598698827816,0,11.57,1,47.1382119962094,0.5,1.51,100.605703195996,10.8914730519503,0.071447263776138,293.57741928189,-21.0297463936543,0,2208.0572255425,
